,A2058_SKIN ,A2780_OVARY ,CAOV3_OVARY ,COLO320_LARGE_INTESTINE ,HT29_LARGE_INTESTINE ,KPL1_BREAST ,LOVO_LARGE_INTESTINE ,MDAMB436_BREAST ,NCIH1650_LUNG ,NCIH2122_LUNG ,NCIH460_LUNG ,OVCAR4_OVARY ,SKMES1_LUNG ,SW620_LARGE_INTESTINE ,SW837_LARGE_INTESTINE 
273,-0.0072850734,-0.577202,-0.19352537,0.018991297,-0.9092127,-0.32721338,-0.9729158,0.11375567,-0.624049,-0.23035921,-0.47729367,-1.1061283,-0.2860203,-1.0295353,-0.31224194
274,-0.29325733,0.31798732,2.724662,-0.13726585,0.1450266,-0.1289342,-0.77305007,1.0058675,-0.097225964,0.45742345,-0.4326992,-0.21857794,0.115784824,0.033076275,-0.12005763
275,-0.6242863,-0.30693722,-0.3308479,-0.28537044,0.012262163,-0.007353255,1.2676545,-0.091382325,-0.4682129,-0.05447587,-1.3235639,0.56999755,0.23917986,-1.148732,0.10195153
276,0.39086917,0.36319894,0.40588248,0.26492643,0.39536622,1.0715355,0.7838296,0.20439807,-0.33448502,0.42592192,-0.18676314,1.7266002,-0.22129299,-0.77217865,0.18617573
277,-0.27026922,-0.5048635,-0.68668365,-0.16987604,-0.5671756,-0.87035066,-0.6912606,-0.2376823,0.9882344,0.18966071,-0.29532763,-0.015508837,-0.023585463,-0.23105276,-0.37021446
278,1.9816474,0.042699035,0.5863063,0.3953672,-0.5531116,-0.6368471,-0.019089444,0.40953606,-0.30482766,-0.3957421,-0.08311938,-0.97719556,-1.5494975,-0.86360794,-6.8718853
279,-0.32911882,-1.0283132,-0.52563876,-1.2555236,-1.2079326,-0.21529076,0.14679341,-0.34343174,-1.9505429,-0.6503792,-1.3030607,-0.17060734,-1.8194242,-0.0922157,0.4895287
280,-0.09601924,-0.3511441,-0.31948787,-0.13998337,-0.3991387,-1.5702933,-0.053072397,-0.7815365,-0.83434683,-0.2067331,0.07116732,-0.25608218,-0.3959741,-0.2953919,-0.910562
281,-1.3010566,0.37324595,-0.9205664,-0.46812338,0.12027388,3.2454776e-05,-0.7897535,-0.3482024,-0.88287705,-0.2067331,-1.1082801,-0.85584706,-0.7738715,-0.33392763,-0.70273596
282,-0.4088416,-0.07133465,0.4727061,-0.018374555,0.36161253,-0.41527435,1.2158161,-0.16532744,0.20905392,-0.23035921,-0.4532024,0.45623338,0.53830266,-0.16332737,0.026842505
283,-0.32084307,0.091929406,0.26889405,0.033937618,0.75540525,-1.2407748,-0.8024251,-0.72031313,-0.432624,0.08693959,-0.04416327,0.6268797,0.09760609,-0.6814266,-0.1472573
284,1.177063,-1.2091595,-2.3171802,-0.5000542,-0.625682,1.872606,-0.89285433,-2.5085123,-1.157882,-0.31698832,-0.78022873,-1.3639938,-0.8388742,-0.45055076,-0.21416269
285,1.1310868,0.47371608,0.37581187,0.1501114,0.5078784,0.32727835,0.85870737,-0.026978537,1.1661787,0.75668764,-0.20552357,0.82786304,0.8578077,-0.04819419,0.70464677
286,-0.5447474,-0.9077489,-0.54368114,-0.5041304,-0.75450844,-1.2464561,-1.514339,-1.1679592,-0.54532206,-0.14478016,-0.21582645,-0.90135276,-0.473096,-0.7979144,-0.50220215
287,-0.7019862,-0.11152271,0.7767536,0.2554151,-0.27858186,0.4920376,-0.15674916,-0.46508336,0.64852244,0.13269551,0.025547652,-0.29005978,-0.82234806,0.083193086,-0.17879581
288,-1.0803707,-0.6018172,-0.8737898,-0.8016984,-0.4366615,-1.485073,-0.18036444,-0.10410409,-0.8559158,0.031890728,-1.190293,-1.5953144,-0.39377064,-0.0569985,-0.03368225
289,0.7632768,-0.019090155,1.7657433,-0.11348757,0.65976983,-0.6959331,-0.019665439,0.47314468,0.009540611,0.18414794,0.40383196,-1.3109039,-0.5997963,-0.13826898,0.009705978
290,-0.46290967,-0.43790013,-0.15042414,-1.078885,-0.47716588,-1.9168556,-0.6889566,-1.8406211,-0.6704223,0.45217317,-0.36093792,-0.57257414,0.045273382,-1.5076765,-0.038786743
291,-0.8408344,-0.909256,-0.22256023,-1.1128539,-0.0001141672,-1.3998526,-0.91819745,-1.7770123,-1.0176834,-0.42199335,-2.0975602,-1.1743869,-0.00044891267,-0.7904645,0.03850993
292,0.5242003,0.976067,1.0206598,1.9783199,0.81166136,0.31023428,0.85870737,1.3159597,0.17939657,0.24583839,0.9984252,0.48657048,2.2515106,0.2091623,0.65360177
293,-2.1286292,-1.2644181,-0.8303545,-0.84789616,-0.6915016,-1.4282595,-0.0064178486,-1.6259418,-0.5916955,-0.22248386,-1.7848861,-1.5687693,-1.3071144,-1.7176253,0.27076453
294,-0.5387705,-0.6239207,-0.16679592,-0.64747936,-0.78038627,-0.1851796,-0.45602947,-0.35217795,-0.43585938,-0.1119661,-0.25616652,-0.1910849,-0.2902069,-0.9347196,-0.48980552
295,-1.9355289,-1.480429,-0.8804722,-1.3710179,-1.2810656,-2.2577367,-0.61868685,-1.0836778,-0.94219184,-0.26186073,-2.077057,-1.3564095,-0.87743515,-1.6024921,-0.64075285
296,-0.3397853,-0.1537202,-0.2443982,-0.06321355,-0.2273888,-0.32096392,0.01028563,-0.121596456,-0.26702797,-0.049225625,-0.12822646,-0.6889929,0.11633571,0.2491203,-0.113895774
297,-1.7240381,-0.8057717,-2.1200502,0.033258256,-1.792996,-2.0759335,-0.49773058,-0.7807414,-1.4059254,-0.7133821,-1.3748219,-0.7875885,0.3785502,-0.027876588,-0.24989416
298,1.53108,1.5889353,0.08847031,0.7146753,1.9649113,0.53748834,0.933585,1.4113728,1.1877476,0.10014397,1.2854702,1.0515993,0.13286182,2.0004992,0.715585
299,-2.4136817,-1.480429,-0.80362505,-0.26906535,-0.8912108,-2.2066047,-0.76556224,-1.4510179,-1.0446446,-0.39311695,-2.2462084,-1.7090786,-1.3401667,-2.164613,-0.12712736
300,-1.8297836,-0.57318324,-2.073274,-0.23305827,-0.90865016,-0.87716824,-1.1111515,-0.7386007,-1.5946542,-0.04397538,-0.15898128,-1.3715781,-0.45491728,-0.4965363,-0.9907755
301,-0.20360366,-0.06631112,-0.2052195,-0.09446498,-0.33652565,-1.2066867,-0.6204148,0.12011653,-0.34365186,0.269202,-0.27379927,-1.5460166,-0.14698052,-0.10779255,-0.0052429093
302,-2.2251792,-1.8019338,-1.6088495,0.7758194,-0.52723384,-0.18233892,-0.22817096,-1.1902224,-0.035754286,-0.37474105,-1.1287833,-0.8444707,0.040866394,-1.1690495,-0.23932056
303,0.032254484,-0.79019886,-0.29877257,0.38177964,-0.7117538,-0.77831274,-0.612351,-0.34661216,-0.7540023,-0.1665687,-0.8468641,-1.0037405,-1.8304416,-0.85412645,0.58068043
304,-0.34525648,-0.4081107,-0.23946661,0.25813264,-0.037243184,0.21933268,0.021805288,0.22030023,-0.73135483,0.67268366,-0.76997703,-0.26996142,0.66500294,-0.26491547,0.018821152
305,-0.0026874752,-0.22756578,-0.80362505,-0.059816644,-0.8355173,-1.1441917,-1.1053916,-0.44759095,-0.5393906,0.009314655,-0.44243824,0.0011765813,0.17032105,-0.032617345,-3.2404
306,0.78626496,0.48376316,0.38583538,-3.4159484,0.9691784,-0.65559554,-0.28058532,0.055712745,-0.069186255,0.07086595,-0.22310507,-0.6044282,-0.19766064,1.1403866,0.5259894
307,-0.6606076,0.70479757,0.62974167,1.5095487,1.5148627,1.1056236,1.3079734,1.7532694,1.3549075,0.5046757,3.0179918,0.037581127,0.8027206,0.52408546,0.86507386
308,0.8322412,-0.67616516,-0.07858875,-0.55983955,-0.8850226,-1.4566662,-1.3242649,-1.1965833,-0.61542135,0.01824008,-0.5054856,0.37659842,-0.5204709,-0.9204973,-0.7246124
309,-0.2606142,-0.31648192,-0.24739857,0.23571314,-0.3488851,-0.25506023,-0.32493594,0.2314317,-0.13281482,0.04541012,-0.0005939342,-0.56688595,-1.2740622,-0.16265011,0.13585997
310,1.2092463,0.32803434,0.61303574,1.6997746,0.41786864,-0.0011037875,0.40368143,1.3000575,0.008462162,0.15395902,1.5315087,-0.5009028,2.2515106,-0.2818468,0.44212982
311,0.048346184,-0.36320055,0.14861158,0.61956227,-1.1516765,-0.85728353,-0.48275504,0.07320511,-1.1848432,-0.2933622,-0.7392222,-0.3863801,-0.6978513,-2.0494797,-0.8886855
312,-0.24038467,-0.38655984,-0.38263622,-0.17870797,0.14558911,-0.091437295,-0.09454309,-0.21621437,0.8857816,-2.036445,-0.332746,2.2992132,0.3785502,-0.61708754,0.53328156
313,-0.6242863,0.06480245,-0.36593032,1.692981,-0.006864893,0.28750888,0.99694306,-0.59349334,-0.44071242,0.028740577,-0.26016465,0.2855871,0.2959196,-0.34347692,0.8140288
314,-1.6596713,-1.1840419,-1.1344019,0.87772626,1.1660748,0.049460266,0.17904837,0.1805448,-0.30434236,-0.26448584,-0.18040714,-0.27906257,0.024891144,-1.0559481,0.22847013
315,-0.04176728,0.025619095,-0.18951596,0.11885998,-0.01924125,-0.003376326,-0.3508551,-0.20110731,0.05106095,0.17312244,-0.21527284,-0.20659477,0.07391866,-0.19854458,-0.40412292
316,-0.6606076,-0.3894735,-0.42907864,0.05635715,0.08483256,0.011963296,-0.34682328,-0.49394578,-0.31237683,0.01220229,-0.5249636,-0.17477871,-0.64606947,0.4360424,-0.31260654
317,0.35868585,0.5892569,0.25218818,-0.030603364,-0.378999,0.4863562,0.49007872,0.5844599,-0.096147515,0.6070555,-0.5546933,0.16803074,-0.84438294,1.0252533,0.59891075
318,1.5126896,2.3123205,0.56960034,0.14263827,-0.016991008,-0.3743686,-0.355463,2.8107636,-1.9343662,0.2983409,0.46534163,0.9530037,1.0010341,0.9439828,-0.59335387
319,0.19776899,-0.14266847,0.08011735,0.4429237,-0.14356722,-0.61866677,-0.44151473,-0.20269753,-0.01795986,-0.2277341,-0.6367062,0.29696348,-0.11503001,-0.33020276,-0.08727946
320,-0.09785829,-0.83490807,-1.0475312,-1.5680377,-0.8855851,-0.4499306,-0.022545332,-1.1941979,-1.0662136,-0.21985872,0.16086888,-1.208516,-0.9986267,-0.55748916,-0.20577672
321,0.06397807,0.41343403,-0.51127166,1.1223027,0.28285402,-0.67945725,0.2942448,0.7275795,-0.20749752,0.7120605,0.67037374,0.8771609,0.9128948,-0.36345592,0.50411296
322,-0.6744004,0.77512664,0.29228234,0.024426322,-0.9097753,0.41817993,-1.3818631,0.36978063,-0.24740018,0.30096602,0.32694492,0.96817225,-0.59594023,-0.63740516,0.35827023
323,-1.259678,-2.0129209,-0.9940723,-1.1468228,-2.8562365,-1.081697,-0.2425705,-1.165574,-1.993681,-7.9902277,-1.2364252,-1.2881509,-1.5274627,-0.34977537,-0.5678314
324,0.08742597,-0.2265611,0.53952974,0.12089813,-0.3707856,1.1851624,-1.065073,-0.29493013,-0.028744379,0.26578933,0.12550084,-0.024609964,0.0061615566,-0.26830173,-0.06394462
325,0.040070448,-0.24715748,-0.031478096,0.43612996,0.17765513,0.047187727,-0.37337604,-0.5063495,0.21983847,0.3786697,-0.05185198,0.16044647,0.20778024,-0.19109479,-0.16603456
326,-0.4298068,-0.13211912,-0.033148676,-0.9674669,-0.6504347,-0.95500284,-0.30765647,-1.4907733,-0.4439478,-0.3773662,-0.61466515,-0.5490629,-0.31268245,0.16107726,-0.5860618
327,0.3724787,0.15723504,0.29228234,0.2594914,0.41224307,-0.101663716,-0.008721775,0.1630524,0.9397041,0.4469229,0.952293,0.22491284,1.3976611,0.71371645,0.49682087
328,-0.08820327,-0.21550937,-1.0174606,0.12701255,-0.4535383,-0.4789623,-0.85253555,-0.5495954,-1.0446446,-0.51387274,0.07731828,-0.34011602,-1.8084067,-0.12066037,-0.8230563
329,0.20236658,0.05726721,-0.2151428,-0.06932797,1.0029321,-0.3789137,0.07594758,0.62421536,0.9289196,0.06775518,-0.11746227,1.9465444,-0.32325917,0.17123611,0.36191627
330,0.8046553,0.41343403,0.5161414,0.0074418504,0.1709044,-0.4061842,0.18480822,0.90250325,0.44900918,0.4311722,1.3828604,-1.0757911,0.9404383,1.0320259,0.558804
331,-1.3056543,-1.8069571,-1.0208018,-2.8045073,-1.5117157,-0.6874111,-1.3818631,-2.293833,-2.2201555,-0.59787667,-1.4568347,-1.341241,-2.1003683,-1.588947,-1.3590285
332,-0.72773284,-0.49632356,-0.45346925,-0.7351193,-0.76463455,-0.35959712,-0.76556224,-0.83083326,-0.2539356,-0.16289352,0.21571496,-0.8899763,-0.66590077,-0.5872884,-0.17405592
333,-0.68819326,-0.49431413,1.5686135,-0.24460772,-1.27544,0.111386955,-0.08705532,0.007211115,-0.7432177,-0.24610996,-0.66336036,-0.13723652,-1.4613582,0.13601887,-0.6589832
334,-0.4711854,-0.6083478,-0.345215,-0.24256958,-0.8366424,-0.34255305,-0.903222,-0.8109555,-1.3358262,-0.020349257,-0.504973,-1.2881509,-1.389745,-0.8473539,-0.2517172
335,0.50121224,0.06580718,-0.23188213,0.6739126,0.24347477,1.1226677,-0.104334794,0.7593838,-0.3334066,0.48104954,1.0753123,-0.50507414,-1.0261703,0.57826567,0.9926863
336,1.1126962,0.895691,1.4984487,1.237797,0.8679175,1.7646604,2.9380026,0.24256325,1.1931399,0.9299459,-0.43833756,1.150195,0.8027206,-0.18770851,1.4958438
337,0.033633757,-0.38761482,0.23214109,0.2757965,0.17596741,0.7704238,0.20784748,-0.26551113,0.637738,0.45742345,0.12396308,0.607919,1.606992,-0.14165524,-0.1944739
338,-0.2776254,0.81531477,-0.28340313,-0.13590708,-0.17563319,-0.86864626,-0.77996176,0.19167627,-0.023891345,0.15028384,0.6242415,0.70651466,-0.5590319,-0.23782532,-0.0921652
339,1.8529137,0.65958595,0.33237648,0.22552247,-0.10587564,0.6511154,0.30000463,5.5126562e-05,1.4088299,-0.9863951,0.57810926,1.5256168,-0.5744562,0.8491673,0.9853941
340,-1.2458851,-0.6264324,1.1910601,-0.3616647,-0.12050221,0.24773943,0.64559394,-1.1671641,1.5274595,1.4523457,-0.66130996,0.18319929,0.3289718,-0.9028887,0.44212982
341,-0.928649,-0.46532845,0.39251778,0.6467374,-0.19363515,-0.884554,-0.78514564,-0.5205024,-0.056784075,-0.023499403,-1.2979349,-1.6673651,-0.19049932,-0.2202167,0.178519
342,0.3862716,-0.011052549,0.10183502,1.0203959,1.711759,-0.9345499,0.22512695,1.0297207,1.0637258,-0.2592356,0.22340365,1.7417688,-1.0977834,-0.7064851,0.10304536
343,-0.36534807,-0.5018494,-0.21123362,-0.0068251085,0.3222333,-0.68400234,-0.5610886,-1.0097327,-0.01795986,0.27497727,-0.9750092,-0.95823485,-0.23870051,-0.26559272,-0.3939139
344,-0.40851977,-0.4683426,0.54287094,0.49727404,0.13377532,-0.62548435,-0.16942078,-0.198722,0.19395563,0.38129482,-0.2789251,0.91129017,0.4116024,-0.12878741,0.25253418
345,-1.4205948,-0.85952324,-0.36760092,-0.23985206,-0.61611843,-1.4339408,-1.3300247,-0.49863693,-0.5717441,-0.10330319,-2.2308311,-1.5953144,-0.6741639,-0.61166954,-0.40302905
346,-0.5447474,-0.31899366,0.7800948,-0.18210486,0.15121475,-0.6732077,-1.001715,-1.0280201,-0.20345333,0.10880687,-0.251502,0.16423859,-0.5094535,-0.5432669,0.0027784442
347,-1.1079564,-0.60382664,0.5963298,-1.5340687,-1.4554595,-1.2464561,-0.64690995,-0.8753593,-0.56958723,0.030053139,-0.7751029,-1.098544,-1.0041355,-1.426406,-0.60429215
348,-1.774612,-3.2487042,-4.088006,-0.6434031,-3.165645,-1.6384695,-3.4035602,-2.882213,-2.6407511,-1.8526863,-1.6516153,-2.7708776,-2.1334205,0.8423947,-1.32986
349,0.23914759,-1.0885954,-0.40234917,-0.14813592,-1.4160802,-0.6095766,-0.15329327,-1.4510179,0.55685425,-1.1911548,-0.6838635,-1.1705947,-1.5494975,-0.12675565,-1.2496464
350,0.2805262,-0.040691238,0.27557644,-1.4185745,0.11521082,0.010827054,0.04426861,0.13283825,-0.29862657,0.49155003,-0.04365069,0.32730064,-0.21600464,0.0073406165,-0.32864925
351,-1.0435896,-0.8680632,-0.69002485,-0.9199103,-1.0447899,-1.2237308,-0.47929916,-1.2959718,-0.5830679,-0.14084247,-0.9955124,-0.8520549,-1.4393233,-1.4941314,-0.64439887
352,0.03639235,1.212172,1.4683781,-0.39269194,1.0648139,-0.92716414,0.3172841,0.75143266,-0.019577546,0.9876986,0.5832351,-0.88618416,0.609916,0.67985374,0.17450833
353,-0.45785227,-0.27076796,-0.1627865,-0.49461913,-0.044556484,-0.24369751,-0.5501449,-0.5635178,1.1014717,0.23218772,0.5729835,-0.9165213,-0.5177166,-0.27981505,0.10195153
354,-0.3663136,-0.41037127,-0.44812337,-0.6678608,0.36723816,-0.99874926,-0.25351417,-0.5530311,-1.0662136,0.09699382,-0.603901,-1.3071116,-0.18939757,-1.3315904,-0.2145273
355,0.22075711,0.12207048,-0.69002485,-1.0924724,-0.2431405,0.5829392,-1.7216926,-0.81572616,-1.0338601,0.3282673,-0.3045541,0.2476657,-0.26590252,-0.48570025,-0.8376406
356,0.6621291,0.13714102,0.31232944,-0.3529007,-0.6217441,0.36136648,0.33456358,0.8309435,-0.5410083,0.24951357,-0.32044408,0.5472447,0.16977017,-1.412861,0.09538861
357,-0.9240514,-0.8188329,-0.038828686,-0.19637181,-0.9491546,-1.1101037,-0.51097816,-0.26630622,-0.37546617,0.16235942,-1.2210479,-1.1402576,-0.15634534,-0.23240727,-0.1733267
358,0.7448862,0.042196672,-0.43241984,0.8369635,0.3334845,-0.97886443,0.06557994,0.56060666,-0.74106085,0.006689533,0.055277307,0.7330596,1.4692743,-0.25678843,0.27076453
359,0.3724787,-1.0333366,-0.7735544,-2.39688,-1.3879521,-0.5598079,-0.613503,-1.0208641,-1.4598479,-1.0992755,0.014270894,-0.81034136,-1.8745112,0.75435174,-7.2000318
360,0.17937846,0.2376112,-0.40769506,1.1087149,1.3798479,1.1965252,0.7262314,2.0474596,0.99362665,0.40492094,1.2393379,0.5586211,0.57686365,0.38186207,1.0400852
361,0.00053089176,-0.19642003,0.18202338,-0.42973846,0.05614193,-1.1555545,-0.28461722,-0.14306438,-0.52321386,0.24032561,-0.04775133,-0.48990554,0.12570052,-0.341242,-0.076341264
362,-1.7470263,-2.0832503,-1.6756732,-1.4321619,-2.7549753,-0.53526455,-0.5680004,-0.8451452,-1.7779909,-1.4405416,-1.2364252,-1.8759328,-1.6100934,-0.2777833,-1.0199441
363,0.19317134,-0.61688775,0.92376554,1.298941,-0.2881454,0.54316974,0.3633627,1.2523512,0.64852244,0.5361771,1.1624508,0.5510369,1.342574,-0.7369615,0.66454005
364,1.0483296,0.32301086,2.1432965,-0.055061013,-0.017553555,0.24773943,-1.0362738,1.3557152,0.67009157,0.05740694,-0.06620423,1.2487906,-0.31940308,0.28704655,0.49682087
365,0.48282164,-0.252181,0.56625915,0.30025417,0.24347477,0.065936185,-0.3676738,-0.1605568,0.31420287,-0.17024386,-0.78022873,0.41451982,-0.69069,-0.65840006,-0.6152303
366,5.8252616,-0.29940197,0.3992001,3.2487586,-1.0616668,-1.4907542,0.24816628,0.6162642,-0.94219184,-0.5558747,-0.6838635,-0.09135163,-0.4973343,2.4407144,-1.4137195
367,0.7586791,0.28282276,1.2311543,-0.8716745,2.6737382,0.5715765,4.0611677,0.19565183,1.4519681,0.9588223,-0.15283032,1.5104483,0.8798426,0.12315105,1.452091
368,0.27133095,-0.16627897,0.16865864,0.53803676,-0.17338295,-0.33062223,-0.38668123,-0.0031253046,0.24410358,0.5046757,0.21674015,0.015586717,0.9239122,0.76789683,0.46036017
369,-0.8412942,0.43855157,0.2655529,0.402161,0.6991492,-0.4101611,0.2942448,0.4890469,-0.9314073,-0.06287627,0.5524802,0.017103571,0.3785502,0.28027397,0.13877684
370,-0.6348609,-0.61387366,-0.36325738,-0.020412674,-0.43328613,-0.7544511,-0.9037979,-0.16612253,-0.22335073,0.34979331,0.15061726,-0.09286849,0.5162679,-1.5618569,-0.25536326
371,0.63914096,1.4281828,3.8305929,0.014915028,0.33911014,-0.057917308,1.319493,1.5147369,1.1176484,0.7776886,1.8288054,0.8544081,-0.17342232,0.54440296,0.3837927
372,3.305763,2.2972498,0.41256487,1.9579386,2.9887724,0.52044433,1.5383662,3.200367,2.4711034,0.8800685,1.526383,1.3777235,-0.034602895,1.397743,0.9124727
373,2.0184283,1.5035355,3.4964747,0.5787995,2.2405663,4.3724008,1.8205975,1.9679488,1.9372708,1.3683417,1.3162249,0.61929536,2.526946,1.1403866,0.16101784
374,-0.117168315,-0.2119929,-0.1701371,-0.119601995,-0.030492458,0.21933268,0.6167948,-0.13034266,0.20959316,0.07520528,-0.26662314,0.32350847,-0.2996268,0.111637756,0.011893618
375,0.3632835,-0.04471004,-0.27458242,0.30025417,0.1967822,0.935183,-0.12795006,1.1251338,0.23439752,0.34979331,1.1727024,-0.34239128,-1.3291492,0.16988158,0.28534883
376,-1.0573826,-1.1187364,-1.3883317,-0.09786189,-1.5398437,-0.36811912,-0.5576327,0.21632467,-0.8289545,-0.23298435,-0.1793307,-0.81034136,0.8082293,-0.5344626,-0.95066875
377,-0.29877448,0.044708434,-0.6800013,0.4700989,0.3447357,-0.2965341,-0.36485147,-0.3283247,-0.2929647,0.021915253,-0.501385,0.14907004,-0.4240685,-0.11253334,-0.24296664
378,-0.51992023,-0.6535593,-0.47785985,0.07945601,-0.43272358,-0.6538911,-0.5518729,-0.77915126,-0.86130804,0.09211109,-0.11028614,-0.78000426,-0.74302274,-0.34774363,-0.49855608
379,-0.4495766,-0.280815,-0.08560523,-0.25276026,-0.38406202,-0.18461145,-0.5714563,0.048556756,-0.124726444,0.28679034,-0.37118953,0.21732856,-1.6596717,-0.7586337,-0.69544387
380,0.6115552,1.3679007,0.90371853,-0.14066274,0.24347477,1.8953316,0.46703947,-1.0876533,0.1885634,0.08693959,-0.47011754,0.04971598,-0.21903443,-0.36081463,-0.4566263
381,-0.7171583,-0.39384395,-1.3181669,0.5108616,-0.76294684,2.3725653,1.3943707,0.1463551,0.76175976,-0.33273908,1.4597474,-0.8406785,1.4858004,0.19697177,0.558804
382,1.0759152,2.6991305,-0.08025934,-0.13930398,0.98042965,0.5886205,2.0221913,0.7911881,1.3926532,-1.6059245,0.14344114,1.8896624,0.17362627,1.2690648,0.5478658
383,-0.74244523,0.08690592,0.059402037,-0.074083604,0.20803341,-0.63002944,-0.13543783,-0.52328527,-0.25257134,-0.09411526,0.020421853,-0.31850082,0.14773533,0.019531209,-0.3264616
384,0.9058031,1.1468664,0.78343594,0.7826132,0.5978881,0.07729888,-0.8657831,1.0694761,1.1769632,0.8590675,1.2495896,0.24008138,1.5133439,1.3435627,-0.033317644
385,0.9379865,-0.6746581,-0.39065507,0.05024273,-0.9660314,-0.28119445,1.4865277,-1.7770123,-0.6828245,-0.5873762,-0.0077700648,-0.453501,0.04141728,0.0073406165,1.0911301
386,0.2759286,0.26775223,-0.070904024,1.237797,-0.22288832,0.88973224,-0.41300362,0.87865007,-2.1177027,-0.0867649,0.28645107,-0.7762121,0.9569645,0.5173129,-0.34359813
387,-0.35518733,0.11704695,-0.32984555,0.7894069,0.74977964,0.5034002,0.33456358,1.2762043,0.15674908,0.46004853,1.4136152,0.48657048,0.626442,-0.05225771,0.27441064
388,-0.31900403,-0.9429135,-0.97402525,-1.4185745,-1.348573,-0.31528252,-0.14119764,0.3538784,-1.373572,0.63330674,0.531977,0.2476657,-0.97659194,-0.34151292,-5.741604
389,0.07639168,0.3581754,1.1643307,0.44971752,0.98042965,-0.5368553,0.9911832,0.093877956,0.2759179,0.48629978,0.34232232,-0.72691435,0.99552536,-0.8493856,0.74110746
390,-0.55486214,-0.47070363,-0.24213955,-0.3641784,-0.22120064,-0.33971238,-0.60198337,-0.28538883,-0.15114848,0.22746252,0.23416784,-0.5240348,-1.2244837,-0.49721357,-0.08436261
391,0.9839628,0.4084105,-0.79360145,-0.13794522,0.77228206,-0.51294816,-0.41357958,1.061525,0.16537671,0.76193786,-0.23315164,1.0174701,-0.24536604,1.0320259,0.11653581
392,2.252907,1.9054164,2.4440029,2.6373174,2.2180638,2.9293375,1.578685,2.8028128,1.9210941,1.4470954,1.6596539,0.9833408,1.6455529,2.2646282,1.4119842
393,-0.9194538,-0.28784788,-0.8069662,-0.38050386,-0.19982332,-0.35391575,-0.74252295,-0.7926681,-0.27646443,0.17522255,0.35257393,-0.39510202,0.46668953,-0.28252408,-0.05482945
394,0.63914096,1.734617,0.8068242,0.084891036,0.85104054,0.37272918,1.0487814,1.0376718,0.66469926,1.0086997,3.5203207,1.5180326,1.1442605,0.91689265,1.5286585
395,1.8988899,0.8002442,1.6755314,-1.1536167,1.9592856,1.906694,1.8954751,0.22984152,2.115215,1.688607,0.070142135,0.8733688,2.1193018,-1.2232298,2.3781927
396,0.48282164,1.6693112,0.7166123,-0.08223617,0.26597717,0.49771896,-0.99249923,1.0376718,1.0852948,0.54405254,0.9215381,-1.2274767,0.47219825,0.003277097,0.32180953
397,-0.06429563,-0.61839485,-0.5527023,-0.36934167,-1.2979424,0.5772579,-0.35431105,-0.8109555,-0.926015,-0.026649555,0.5729835,-0.2802002,-1.7698457,0.0147904195,0.6791243
398,-0.42111728,0.9509495,4.532241,1.0679523,0.54725766,-0.11529897,2.482977,1.0456228,0.9073506,0.89056903,0.5012222,0.7747731,0.7145814,0.808532,1.4703213
399,0.2253547,-0.47030175,-0.3963351,0.50406784,0.4459967,0.35000378,-0.41185164,1.2046446,0.35734084,0.22877508,0.98817354,-0.39510202,-1.3677102,-0.06377103,0.6426636
400,-0.85508704,-0.5450516,-0.099304065,0.28938407,-0.06087075,-0.2982385,0.16752875,0.138404,0.19018106,-0.43774408,0.22391625,-0.34239128,0.33448052,0.20035799,0.19055101
401,-0.2665911,0.069825985,-0.3101326,-0.1678379,-0.620619,0.67952216,0.17328858,-1.6497949,0.08664983,-0.84463835,0.13011405,-0.5983607,-0.18609235,0.024271967,-0.39245546
402,0.9379865,2.39772,0.28894114,0.30025417,1.6161236,0.611346,2.575134,2.755106,2.7083626,-1.2541578,1.521257,1.2980884,1.6400442,2.501667,0.8395513
403,-0.23026988,0.69475055,1.3815074,0.42254233,-0.074372225,0.8272373,-0.5518729,-0.6471632,-0.43639863,0.27523977,0.27056104,0.8733688,0.023238547,-0.271688,-0.24551888
404,-0.37012962,-0.4632186,-0.54368114,-0.32586145,0.09608377,-0.16359046,0.092075124,0.1558964,-1.524555,-0.0072236327,-0.3045541,-0.35263008,-0.7578962,0.22135289,-0.05045417
405,-0.58520645,-0.57067144,-0.47151166,-0.16919665,-0.4867294,-0.35675645,-0.60543925,-1.4907733,-0.59223473,-0.12167906,-0.9391285,-0.39472285,-0.33262396,-0.7430568,-0.4836072
406,-0.26797038,-0.9213124,-0.464161,-0.18618113,-0.20938686,0.038665667,-0.35661498,0.3856828,-0.24346384,0.24793848,-0.022122312,-0.43112737,-0.2020676,-0.83245426,-0.2622908
407,-1.3792163,-0.98812515,-0.31714907,-0.18278423,-0.46647722,-0.5760566,-0.68607676,-1.4112624,-0.45850685,0.031365704,-0.78022873,-1.9024776,-0.5920841,-0.6814266,0.113254346
408,-0.05831871,0.11202347,0.13858803,-0.3125456,0.09045816,-0.042009536,0.4727993,-0.19156602,-0.53777295,-0.059201103,-0.7648512,-0.23062935,-0.41855982,-1.0065086,-0.4307392
409,-0.6744004,-0.56464326,1.0340245,0.080814764,-0.09406186,1.4067353,-0.107790686,-0.33150512,0.07694376,-0.020611769,0.1024347,0.13883124,-0.98760927,-0.24730685,-0.5496011
410,1.9448662,2.317344,2.3337438,-0.3690699,1.4136015,2.548687,0.85294753,2.0156553,1.0475491,0.70943534,1.6545281,1.0288465,-0.2076314,-0.2642382,0.4202534
