,A2058_SKIN ,A2780_OVARY ,A375_SKIN ,A427_LUNG ,CAOV3_OVARY ,COLO320_LARGE_INTESTINE ,EFM192A_BREAST ,ES2_OVARY ,HCT116_LARGE_INTESTINE ,HT144_SKIN ,HT29_LARGE_INTESTINE ,KPL1_BREAST ,LOVO_LARGE_INTESTINE ,MDAMB436_BREAST ,MSTO211H_PLEURA ,NCIH1650_LUNG ,NCIH2122_LUNG ,NCIH23_LUNG ,NCIH460_LUNG ,NCIH520_LUNG ,OV90_OVARY ,OVCAR4_OVARY ,RKO_LARGE_INTESTINE ,RPMI7951_SKIN ,SKMEL30_SKIN ,SKMES1_LUNG ,SKOV3_OVARY ,SW620_LARGE_INTESTINE ,SW837_LARGE_INTESTINE ,T47D_BREAST ,UACC62_SKIN ,VCAP_PROSTATE ,ZR751_BREAST ,DLD1_LARGE_INTESTINE ,PA1_OVARY 
OVCAR4_OVARY ,0.9003421329024063,0.9131079131393203,0.7157959031401427,0.8866434010963655,0.893442995980086,0.8964411252303013,0.8939809912288306,0.8655520831320153,0.7796508899959553,0.8296501018778524,0.9104052062138451,0.9349154594872011,0.8721205791424905,0.9049646463795792,0.8103036443836172,0.9296498836059047,0.8878442223821641,0.9227828992670939,0.9094411292707565,0.7369022017471195,0.7700756934071675,1.0,0.6630267295715608,0.865559655449531,0.8887129901746712,0.9413778985514571,0.787696052490571,0.8911654782630956,0.9067646074747633,0.9517379587201176,0.882856196750622,0.8858620562454287,0.7778244247421782,0.7510497123760898,0.6604508935304669
RKO_LARGE_INTESTINE ,0.8066410947533389,0.7792693669410341,0.8702623399952085,0.7105697635315563,0.7610432298386329,0.8008343556832439,0.6164503669756145,0.7284023900339095,0.7687130160172749,0.7909867766212376,0.8109161506992264,0.7415056632603804,0.8348257862953623,0.7764572012935219,0.8437788296202768,0.702380573477803,0.7552158096019932,0.6487602981511519,0.7846884874348459,0.8005529409423114,0.7326420629056237,0.6630267295715608,1.0,0.7723874176728797,0.7527157295845773,0.6667479204492589,0.7356389009883609,0.8076410590329219,0.7422394049184007,0.683908948967095,0.7575252008943285,0.8260295469514126,0.852382129785905,0.7879177438547399,0.7978124039849829
RPMI7951_SKIN ,0.9107469992357285,0.8635752673338294,0.8402386653393907,0.8289616981734723,0.8864058170207737,0.8361867069763068,0.7696951348928796,0.8529593831711049,0.7894243333510514,0.9105569376119441,0.8988656448590866,0.8585264492664244,0.8633468369229083,0.9034808136482335,0.882606676762105,0.8823224650163614,0.8653032919811849,0.8092044593902399,0.8968013942140542,0.7737345026029985,0.8069810069368305,0.865559655449531,0.7723874176728797,1.0,0.8943643120512935,0.8874107546943616,0.8828015646394036,0.8769460965765182,0.8488915567246522,0.8262994165714731,0.8987040308857518,0.8423462330095666,0.8086412296455111,0.8059757127418334,0.7513437229210889
SKMEL30_SKIN ,0.9408040042735702,0.9198138759916022,0.8657248023898666,0.8530568493736771,0.9254914776581091,0.9106979863602124,0.817293308042797,0.8836867765942624,0.852088875340315,0.9266166909988464,0.9015402572926371,0.8950600314893516,0.9142066391830862,0.9036822707733316,0.8819311064047215,0.919378381331946,0.8727028691403925,0.839141043204977,0.9128889076445837,0.8278922448648669,0.7508885698348328,0.8887129901746712,0.7527157295845773,0.8943643120512935,1.0,0.8953396861868347,0.8585029692235416,0.9155962038375982,0.9025663899585925,0.848882989930466,0.920732263563468,0.8887451170777884,0.8429391641809693,0.8080759938409628,0.7817235743348127
SKMES1_LUNG ,0.8916511801256807,0.8845351457261159,0.7329541868490476,0.8188170020550488,0.8973161308997929,0.8793699614730545,0.8554125660892644,0.8844284897848845,0.7854400973936325,0.828344396354944,0.9167503583378971,0.9074540623905551,0.8941585457873236,0.9322533932860992,0.8366372157214076,0.9138190576948908,0.9327338955872571,0.8500206675908041,0.9374066842604838,0.765014963979795,0.787784714805925,0.9413778985514571,0.6667479204492589,0.8874107546943616,0.8953396861868347,1.0,0.8320368603872244,0.898941394545031,0.9136142861394302,0.8723537010330978,0.8666512668760192,0.8488904507774329,0.7927081700512205,0.7414508850149771,0.6891929004111101
SKOV3_OVARY ,0.8533592295519398,0.8301631859736107,0.8158843425526591,0.8099459287739016,0.887472254511245,0.8012442144107261,0.7177440379504747,0.7795644293723047,0.8400676462520277,0.8312841027134824,0.8584395993716647,0.7838720062978279,0.8286424359976152,0.8720945106539816,0.8621866145456691,0.8438836799304065,0.8241337956276547,0.7676072863560678,0.8583279918198309,0.797112867415786,0.7844572793986982,0.787696052490571,0.7356389009883609,0.8828015646394036,0.8585029692235416,0.8320368603872244,1.0,0.8612804317333467,0.8307666240076135,0.7570207460002351,0.8185653511578239,0.794017956366436,0.770634227661943,0.7868971943236361,0.7447205157930216
SW620_LARGE_INTESTINE ,0.9257557082760624,0.9316599423343676,0.8693110945586875,0.8444693815739284,0.9199401836941703,0.9355563812983905,0.8407267470083624,0.8925014338531283,0.8979133622732237,0.8830148666255845,0.960112966953886,0.9367187202285915,0.9633430182300579,0.910388286178034,0.8983258332715055,0.9148519652885246,0.8982659266100468,0.8494265009545681,0.9326267471455851,0.8703131660362043,0.7708583537835098,0.8911654782630956,0.8076410590329219,0.8769460965765182,0.9155962038375982,0.898941394545031,0.8612804317333467,1.0,0.940406679603098,0.8741034751573602,0.8851554994945631,0.9170091980650086,0.9011878214001352,0.8511660632281078,0.8079127153038734
SW837_LARGE_INTESTINE ,0.9038317261728569,0.9274477743153506,0.792255252726558,0.8689430022911977,0.9304852946978261,0.9368202644590132,0.8623275855212964,0.8575522738931399,0.8887800342544374,0.8465951803645072,0.9278244227891314,0.9273613178990818,0.9301458629173315,0.917278110035635,0.8647951479463759,0.9372313700409199,0.9178170956980863,0.876614958733501,0.9306587935903309,0.8259385990073452,0.8063207703222306,0.9067646074747633,0.7422394049184007,0.8488915567246522,0.9025663899585925,0.9136142861394302,0.8307666240076135,0.940406679603098,1.0,0.8940831863707871,0.8779714316580028,0.8875491803997202,0.8692023618384079,0.8064055569513339,0.758025703344482
T47D_BREAST ,0.879188402714749,0.9058868714404733,0.7230773698857172,0.9141530011934305,0.8637335333322662,0.8847867574504796,0.8814919903957706,0.8190099044011606,0.780899398773243,0.8131094300272134,0.8884808674997178,0.9201572914480877,0.8465246106605754,0.8627571413043883,0.7848820431587591,0.900954943640557,0.8444547774276753,0.9170141370235938,0.873684594451768,0.7348417686308039,0.7476936156593704,0.9517379587201176,0.683908948967095,0.8262994165714731,0.848882989930466,0.8723537010330978,0.7570207460002351,0.8741034751573602,0.8940831863707871,1.0,0.8567856434685178,0.891846158555824,0.789122110694321,0.752673490744226,0.649892844183983
UACC62_SKIN ,0.9442572894758523,0.881718752165803,0.8780754123992375,0.8660798107730632,0.8999540214644306,0.8803394475535483,0.7989730636793081,0.8539132058638547,0.8438753808879083,0.9391338191557691,0.8772995400105438,0.8710603465801706,0.866527922319738,0.8951411407755389,0.8661341756905246,0.9116461341702321,0.8585637845914982,0.8813393005284504,0.9092374122417873,0.7953618173415862,0.7673716153926131,0.882856196750622,0.7575252008943285,0.8987040308857518,0.920732263563468,0.8666512668760192,0.8185653511578239,0.8851554994945631,0.8779714316580028,0.8567856434685178,1.0,0.8617994140617993,0.8322023959664657,0.7906462759465699,0.7424706063369372
VCAP_PROSTATE ,0.9086243599038125,0.947997283966973,0.8400624739258143,0.8730038426487698,0.8899665010479583,0.9370843731568955,0.8331138387372651,0.8532216805314266,0.8424078715382292,0.8576966716257458,0.91356080258786,0.8930813064729832,0.9271774524689286,0.8711648059986745,0.8624016559322045,0.8647206857291474,0.8595481923913098,0.8562306999704948,0.8924034081480178,0.8507714708412667,0.7516783409014138,0.8858620562454287,0.8260295469514126,0.8423462330095666,0.8887451170777884,0.8488904507774329,0.794017956366436,0.9170091980650086,0.8875491803997202,0.891846158555824,0.8617994140617993,1.0,0.8600969567832408,0.7953353409899123,0.7643622786334672
ZR751_BREAST ,0.8591993314880916,0.8470229028854328,0.8687173994643256,0.7644248379318398,0.8528466565750523,0.8823825774050276,0.7528289648790664,0.8162316111117418,0.8323979515911278,0.8436825798421786,0.8874356995825566,0.8760340487873183,0.9173970305696381,0.8367734552590881,0.8390450293397641,0.8387483380732633,0.8396290826533124,0.7421048601617224,0.8556748261794144,0.8391322193076253,0.718818392420245,0.7778244247421782,0.852382129785905,0.8086412296455111,0.8429391641809693,0.7927081700512205,0.770634227661943,0.9011878214001352,0.8692023618384079,0.789122110694321,0.8322023959664657,0.8600969567832408,1.0,0.8103935760519423,0.7945340867661064
DLD1_LARGE_INTESTINE ,0.8316395765965762,0.7785845973561502,0.8165478183113734,0.7569260573005936,0.8136002731257805,0.7775146700113619,0.6934663080951573,0.7748586501306675,0.7874954075557343,0.8130657618835422,0.8736387284836635,0.8109900908609626,0.8278855605929215,0.7840197040937602,0.8347494249158955,0.8122202875750953,0.7648521679524272,0.7269354122085503,0.8184707696543246,0.7308065870505263,0.7226811365071334,0.7510497123760898,0.7879177438547399,0.8059757127418334,0.8080759938409628,0.7414508850149771,0.7868971943236361,0.8511660632281078,0.8064055569513339,0.752673490744226,0.7906462759465699,0.7953353409899123,0.8103935760519423,1.0,0.8689697209988589
PA1_OVARY ,0.8093042058952018,0.7800411946308775,0.8241506349487033,0.6657918171870245,0.7741793075266246,0.779708248855429,0.6417819152294022,0.7498706631979122,0.8149736563845739,0.7956950214997794,0.7761774022967122,0.7181476937027264,0.8125900807202758,0.7706383657642607,0.810980422388297,0.7357811300845691,0.760718681966002,0.6262138720699921,0.7878876058290084,0.7636522849395294,0.6966233482714445,0.6604508935304669,0.7978124039849829,0.7513437229210889,0.7817235743348127,0.6891929004111101,0.7447205157930216,0.8079127153038734,0.758025703344482,0.649892844183983,0.7424706063369372,0.7643622786334672,0.7945340867661064,0.8689697209988589,1.0
