,A2058_SKIN ,A2780_OVARY ,CAOV3_OVARY ,COLO320_LARGE_INTESTINE ,HT29_LARGE_INTESTINE ,KPL1_BREAST ,MDAMB436_BREAST ,NCIH1650_LUNG ,NCIH460_LUNG ,OVCAR4_OVARY ,SKMEL30_SKIN ,SW620_LARGE_INTESTINE ,SW837_LARGE_INTESTINE 
313,0.06480248,0.30505213,1.6929809,-0.29521924,0.28750893,0.99694306,0.7896722,0.028740566,-0.3314527,-0.69278485,0.2959196,0.8140288,0.93466926
314,-1.1840419,-0.79767466,0.8777262,-0.1825611,0.04946031,0.17904837,1.1691873,-0.26448584,0.27848676,-0.0287294,0.02489116,0.22847013,0.38474897
315,0.025619127,-0.046918843,0.11885998,0.46288344,-0.003376281,-0.35085514,-0.219254,0.1731224,0.45488238,0.08243662,0.07391868,-0.4041229,0.43280023
316,-0.38947347,0.12733279,0.056357145,-0.47348478,0.011963342,-0.34682328,-0.19035247,0.012202279,-0.31312588,-0.14048363,-0.6460694,-0.31260654,0.07535208
317,0.5892569,-1.5198219,-0.03060336,-0.29332277,0.48635626,0.49007872,-0.19268796,0.6070555,-0.11038544,1.0205841,-0.8443829,0.59891075,0.27796835
318,2.3123207,0.9205678,0.14263827,0.18600291,-0.37436858,-0.355463,1.2626064,0.29834083,0.9015986,-1.4674182,1.001034,-0.59335387,-0.021551352
319,-0.14266843,-0.122774646,0.4429237,-0.5962794,-0.6186667,-0.44151473,-1.6363049,-0.22773412,-0.23180062,-0.47939306,-0.11503,-0.08727946,-0.36004597
320,-0.83490807,0.17934819,-1.5680376,-0.39004135,-0.44993055,-0.02254534,0.29338327,-0.21985874,-1.183077,0.308886,-0.9986267,-0.2057767,-0.5762767
321,0.41343406,0.21402514,1.1223027,0.31590918,-0.6794572,0.2942448,-1.6071115,0.71206045,0.22808799,0.80883914,0.9128947,0.50411296,-0.15315849
322,0.7751267,-0.024378827,0.024426324,0.30168584,0.41818,-1.3818631,-0.19414762,0.30096596,-0.38986945,0.55592173,-0.5959402,0.35827023,0.2405951
323,-2.0129209,-1.1990603,-1.1468228,-3.4390454,-1.081697,-0.2425705,1.7442986,-7.9902277,-2.5862243,-1.2439096,-1.5274626,-0.5678314,-0.6350061
324,-0.22656104,0.08832125,0.12089813,-0.014071722,1.1851624,-1.065073,0.08027095,0.2657893,0.12442692,1.1735109,0.0061615724,-0.063944615,0.9266607
325,-0.24715742,-0.030447308,0.43612996,0.26897225,0.04718777,-0.37337604,-0.26593146,0.37866965,0.53506225,-0.19988985,0.20778026,-0.16603456,0.026499934
326,-0.13211907,-0.16135274,-0.96746683,-0.8883315,-0.9550027,-0.3076565,-1.148774,-0.37736621,-0.6653444,-1.0204012,-0.31268242,-0.5860618,0.3767404
327,0.15723507,0.3007175,0.2594914,0.50555336,-0.10166367,-0.008721781,-0.48900163,0.44692287,0.72978467,0.72649395,1.3976611,0.49682087,0.16931902
328,-0.21550934,0.9118986,0.12701255,-0.22742143,-0.47896227,-0.8525356,-0.95901644,-0.5138727,-0.17544565,0.77354836,-1.8084066,-0.8230563,-0.18412487
329,0.057267237,0.42208678,-0.06932797,0.1229462,-0.37891364,0.075947575,0.010498584,0.06775517,0.08834601,-0.55926794,-0.32325915,0.36191627,-0.17931974
330,0.41343406,0.85554856,0.007441852,0.443919,-0.40618414,0.18480822,0.012542117,0.43117216,0.5866064,1.3676103,0.9404383,0.558804,-0.1718451
331,-1.8069571,-0.7838039,-2.8045073,-1.0258235,-0.68741107,-1.3818631,-0.5707433,-0.59787667,-2.5919514,-1.4497727,-2.1003683,-1.3590285,-0.8939491
332,-0.4963235,-0.18779393,-0.7351192,-0.307072,-0.35959706,-0.7655623,-0.4887097,-0.16289352,0.047683388,-0.4951563,-0.66590077,-0.17405592,0.01875834
333,-0.49431407,-0.8189143,-0.24460772,-0.72713387,0.11138701,-0.08705533,1.1662679,-0.24610998,-2.1280537,-0.4482783,-1.4613581,-0.6589832,-0.60030234
334,-0.6083478,-0.8782985,-0.24256958,-0.48628575,-0.342553,-0.903222,-0.49542418,-0.020349266,-0.6888257,-1.2027371,-1.3897449,-0.25171718,-0.332283
335,0.06580721,-0.8913024,0.6739125,-0.44029704,1.1226677,-0.1043348,-0.22626042,0.48104954,0.33518535,-0.26988328,-1.0261703,0.9926863,0.38207945
336,0.8956909,0.84687936,1.237797,2.2976909,1.7646604,2.9380028,2.4449415,0.9299458,-0.24554574,0.72649395,0.8027206,1.4958438,0.33936718
337,-0.38761476,0.4827715,0.2757965,-0.13212523,0.7704239,0.20784749,0.19412549,0.45742342,0.6095149,-0.11166282,1.606992,-0.19447389,-0.054573264
338,0.81531477,-0.470411,-0.13590708,-0.3255623,-0.8686462,-0.7799618,0.37512496,0.15028383,-0.25184557,0.12949105,-0.5590318,-0.092165194,1.1829342
339,0.659586,-0.88263315,0.22552247,2.1744223,0.6511155,0.30000466,2.768989,-0.98639506,0.9130529,-0.36399212,-0.57445616,0.9853941,0.24326463
340,-0.62643236,-0.46954405,-0.36166468,-1.504675,0.2477395,0.6455939,-2.0537715,1.4523456,-0.19577695,-1.1380372,0.3289718,0.44212982,-0.6723793
341,-0.46532845,-0.24847858,0.64673734,-0.6209331,-0.88455397,-0.7851457,-0.7137914,-0.023499412,-0.92535615,-1.4732999,-0.19049929,0.178519,-0.4801742
342,-0.011052517,0.7038369,1.0203958,0.30168584,-0.9345499,0.22512697,-0.4072599,-0.2592356,1.2165909,-0.7492501,-1.0977833,0.10304536,-0.14568384
343,-0.50184935,-0.30786285,-0.006825107,-0.6313635,-0.6840023,-0.5610886,-0.18422185,0.27497724,0.051119663,-0.3139968,-0.23870046,-0.3939139,-0.66170126
344,-0.46834254,-0.1882274,0.497274,-0.18172239,-0.6254843,-0.16942078,-0.37047616,0.38129476,-0.5553835,-0.29517505,0.41160244,0.25253418,0.3633928
345,-0.85952324,-0.42684808,-0.23985204,-0.60007226,-1.4339408,-1.3300248,-0.6408077,-0.1033032,-1.0055361,-1.5968177,-0.6741638,-0.40302905,0.06761047
346,-0.31899363,-0.5336964,-0.18210486,0.05609663,-0.6732077,-1.001715,-0.442584,0.10880686,-0.34118885,-0.5580916,-0.5094535,0.0027784477,-0.9686955
347,-0.6038266,-0.339939,-1.5340687,-0.53654146,-1.2464561,-0.64690995,-0.69627523,0.030053128,-1.2346212,-1.4144819,-1.0041354,-0.60429215,-0.4321229
348,-3.2487042,-2.4864416,-0.6434031,-2.5998702,-1.6384695,-3.4035604,-1.0962257,-1.8526862,-3.015759,-1.8556169,-2.1334205,-1.3298599,-3.6755848
349,-1.0885953,0.07965198,-0.1481359,-0.033510245,-0.6095765,-0.15329327,-0.46301943,-1.1911547,-0.606355,0.017736832,-1.5494975,-1.2496463,-2.5063367
350,-0.040691204,0.28337905,-1.4185743,0.9796638,0.0108271,0.044268604,-0.31646827,0.49155003,-0.43912274,1.4676011,-0.2160046,-0.32864925,0.18346748
351,-0.8680632,-0.90430623,-0.91991025,-0.05105234,-1.2237308,-0.47929916,-0.8889521,-0.14084247,-1.0799887,-1.4674182,-1.4393233,-0.6443988,-0.5282255
352,1.212172,0.3917445,-0.3926919,0.4581423,-0.92716414,0.31728414,0.3021413,0.9876986,0.483518,1.2558562,0.6099159,0.17450833,-0.4694961
353,-0.27076793,0.3570675,-0.49461913,-0.54981655,-0.24369746,-0.550145,-0.4749888,0.23218772,0.8042373,0.56180346,-0.5177165,0.10195153,-0.0461109
354,-0.41037127,-0.49251756,-0.6678607,-0.82195604,-0.9987492,-0.25351417,-0.77217823,0.096993804,-0.3451978,-0.3163495,-0.18939756,-0.21452728,-0.9206443
355,0.12207051,0.062313527,-1.0924724,-0.5806337,0.58293927,-1.7216926,0.32549605,0.32826728,-0.21072479,-0.09578196,-0.2659025,-0.8376405,-0.44814
356,0.13714105,0.114328936,-0.35290068,0.3585791,0.36136654,0.33456358,0.21164155,0.24951354,-0.29880804,1.5617098,0.16977017,0.09538861,-0.80051607
357,-0.81883276,-0.37461594,-0.19637181,-0.2852629,-1.1101037,-0.5109782,-0.58242077,0.1623594,-0.9024477,-1.8497353,-0.15634531,-0.1733267,-0.06252842
358,0.042196706,-0.11020426,0.8369635,0.05562253,-0.97886443,0.065579936,0.6437049,0.006689523,0.14790818,0.020677716,1.4692742,0.27076453,0.28330737
359,-1.0333366,-0.38441217,-2.39688,-0.37866268,-0.5598079,-0.613503,0.48022145,-1.0992754,-1.7328817,-0.49103904,-1.8745111,-7.2000318,-0.2887699
360,0.23761122,2.6630843,1.108715,0.2760839,1.1965252,0.72623134,0.30798003,0.4049209,0.43197387,0.7441393,0.57686365,1.0400851,2.9448147
361,-0.19641998,-0.007040373,-0.42973843,0.32539138,-1.1555545,-0.28461722,-0.5488482,0.24032561,0.18742539,-0.80277455,0.12570052,-0.07634126,0.25127319
362,-2.08325,-0.8089447,-1.4321619,-2.590388,-0.5352645,-0.56800044,3.5280192,-1.4405416,-2.2139606,-1.5674087,-1.6100932,-1.0199441,-1.0300945
363,-0.61688775,0.7818601,1.2989411,-0.85040265,0.5431698,0.3633627,-0.2567968,0.5361771,0.06486476,0.37358585,1.342574,0.66454,-0.91263574
364,0.32301086,-0.33863863,-0.05506101,-0.3108649,0.2477395,-1.0362738,-0.83640385,0.057406925,0.30139533,-0.43163872,-0.31940305,0.49682087,0.65437007
365,-0.25218096,0.4480945,0.30025417,0.12721321,0.06593623,-0.3676738,-1.0320001,-0.17024386,-0.086331494,-0.10754555,-0.6906899,-0.6152303,0.3767404
366,-0.2994019,0.907564,3.2487583,0.8279484,-1.4907542,0.24816628,-0.024241656,-0.55587465,0.07860989,-0.13754275,-0.4973343,-1.4137194,-1.0140773
367,0.2828228,0.84254473,-0.87167436,0.58141106,0.57157654,4.0611677,-0.0011788195,0.95882225,0.01561144,0.26183158,0.87984264,1.452091,0.5208943
368,-0.16627893,0.37874058,0.53803676,0.021012466,-0.33062217,-0.38668123,-0.5114806,0.5046756,0.746966,-0.18342079,0.92391217,0.46036017,-0.023420015
369,0.4385516,0.3007175,0.402161,0.8848417,-0.4101611,0.2942448,-0.102772065,-0.062876284,0.70687616,0.075966656,0.3785502,0.13877684,-0.26848155
370,-0.6138736,-0.37682658,-0.02041267,-0.17010148,-0.75445104,-0.903798,0.0026163345,0.3497933,-0.62754536,0.22065899,0.5162679,-0.25536326,0.1292763
371,1.4281828,0.28771365,0.014915028,0.8042429,-0.05791726,1.319493,-0.8685167,0.77768856,-0.4797854,1.8322728,-0.17342229,0.3837927,0.8172105
372,2.29725,2.7194345,1.9579387,2.620086,0.5204444,1.5383662,0.9852685,0.8800684,2.150113,3.0145147,-0.034602877,0.9124727,0.18907346
373,1.5035355,1.7094684,0.5787995,1.2072368,4.3724008,1.8205975,1.9165399,1.3683417,1.5945815,1.9734358,2.5269458,0.16101785,0.38207945
374,-0.21199287,0.12299816,-0.11960199,0.42021346,0.21933272,0.61679476,0.17369007,0.07520527,0.055128638,-0.1922435,-0.29962677,0.011893621,-0.68038785
375,-0.044710007,-0.7903058,0.30025417,0.69045645,0.935183,-0.12795006,-0.09226243,0.3497933,0.36153015,0.02126591,-1.3291491,0.28534883,0.18613698
376,-1.1187363,0.0536443,-0.097861886,-0.49055275,-0.36811906,-0.55763274,1.2830417,-0.23298435,-0.77072364,-0.5051553,0.8082293,-0.9506687,-1.7295077
377,0.044708468,-0.0027057386,0.47009888,-0.1967939,-0.29653406,-0.36485153,-1.2713865,0.021915242,-0.027342042,-0.5686788,-0.42406848,-0.24296662,0.05986888
378,-0.6535593,-0.7642981,0.07945601,-0.08186953,-0.6538911,-0.5518729,-0.12525104,0.09211107,-0.8451764,-0.41257578,-0.7430226,-0.49855608,0.06867829
379,-0.28081495,-0.549301,-0.25276026,0.33013248,-0.18461142,-0.5714563,0.051077485,0.2867903,-0.71860677,0.69708496,-1.6596715,-0.69544387,-0.49085227
380,1.3679007,0.5001099,-0.14066274,1.3020589,1.8953316,0.4670394,-0.17196059,0.08693957,-0.19806781,0.6559123,-0.21903439,-0.4566263,0.44614783
381,-0.3938439,1.5534222,0.5108616,-0.33077753,2.3725653,1.3943707,1.4406865,-0.33273908,1.1478653,0.24418615,1.4858004,0.558804,0.33402815
382,2.6991308,0.3830752,-0.13930397,1.4016222,0.58862054,2.0221913,2.3748772,-1.6059244,2.150113,0.6029761,0.17362627,0.5478658,-0.22657017
383,0.08690595,-0.0256792,-0.074083604,0.50081223,-0.63002944,-0.13543783,-0.94441974,-0.094115265,-0.39903283,-0.31517315,0.14773533,-0.3264616,0.42212218
384,1.1468664,1.2933451,0.7826132,1.9041792,0.077298924,-0.86578315,0.9327201,0.85906744,0.9302343,1.6852278,1.5133439,-0.033317637,0.4755125
385,-0.67465806,0.5954715,0.050242726,-0.04773357,-0.28119442,1.4865278,-0.08087697,-0.5873762,-0.33431625,-1.2968459,0.041417293,1.0911301,-0.9767042
386,0.26775226,-0.020477666,1.237797,-0.9973769,0.8897323,-0.41300362,0.6407855,-0.08676491,-0.36867908,0.667676,0.95696443,-0.34359813,-0.91263574
387,0.11704698,1.5620914,0.7894069,0.25949004,0.50340027,0.33456358,0.11530313,0.4600485,0.57515216,0.3912312,0.6264421,0.2744106,2.8647292
388,-0.9429135,-1.3637757,-1.4185743,-0.043940675,-0.31528252,-0.14119765,0.7896722,0.63330674,-2.0421467,0.053027608,-0.9765919,-5.741604,-0.37072402
389,0.35817543,0.68216383,0.44971752,0.8326895,-0.5368552,0.9911832,-0.5576063,0.48629975,0.6209692,0.05243947,0.9955253,0.7411074,-0.39474967
390,-0.47070357,-1.3464372,-0.3641784,0.4581423,-0.33971232,-0.60198337,-0.61745286,0.22746249,-0.097785756,-1.3968365,-1.2244837,-0.0843626,-0.33148214
391,0.40841055,0.43075603,-0.13794522,0.41073126,-0.5129481,-0.41357958,-0.14948161,0.7619378,-0.9081748,2.4145708,-0.24536602,0.11653581,0.35271475
392,1.9054164,1.7268069,2.6373174,0.78053737,2.9293377,1.578685,0.22331892,1.4470954,1.1135025,1.4676011,1.6455528,1.4119842,2.1840026
393,-0.28784785,-0.1561512,-0.38050386,-0.010752952,-0.3539157,-0.74252295,-0.51790315,0.17522252,0.33346722,-0.3139968,0.4666895,-0.054829445,-0.15556106
394,1.7346171,0.7428486,0.08489103,0.8895828,0.3727292,1.0487814,1.5603796,1.0086995,-0.58974636,-0.12225005,1.1442605,1.5286585,-0.013008901
395,0.8002442,1.4320527,-1.1536167,1.7429816,1.9066943,1.8954751,1.8231208,1.6886069,-0.29766262,0.68532133,2.1193018,2.3781927,-0.15849751
396,1.6693113,0.44375986,-0.08223617,-2.045161,0.49771902,-0.99249923,-0.96485513,0.5440525,-1.5095235,-0.29341048,0.47219822,0.32180953,-0.21482432
397,-0.6183948,-0.35784099,-0.36934167,0.113464005,0.57725793,-0.35431105,2.0274749,-0.026649563,-1.7386088,0.017736832,-1.7698456,0.6791243,-1.1342056
398,0.95094943,0.20102128,1.0679523,-0.25207517,-0.115298934,2.482977,0.094867684,0.890569,0.83860016,-0.1857735,0.7145814,1.4703213,-0.26073998
399,-0.47030172,-0.5883126,0.50406784,0.052303746,0.35000384,-0.41185167,-0.032999672,0.22877505,0.16337143,-0.4216279,-1.3677101,0.6426636,1.1642475
400,-0.5450515,0.2703752,0.28938407,0.28746253,-0.29823846,0.16752875,-0.2531476,-0.43774405,0.20632492,-0.5810306,0.33448055,0.19055101,-0.68305737
401,0.069826014,0.4957753,-0.16783789,-0.9973769,0.6795222,0.1732886,1.0991229,-0.8446383,0.569425,-0.22753431,-0.18609232,-0.39245546,-0.010339388
402,2.39772,1.3193526,0.30025417,0.5529644,0.61134607,2.575134,2.8565695,-1.2541578,3.0836356,0.6265033,1.6400441,0.8395513,1.0441194
403,0.6947506,-0.20209816,0.4225423,-0.24970461,0.82723737,-0.5518729,-0.7984524,0.27523977,0.039665397,0.15478282,0.023238562,-0.24551888,0.71576893
404,-0.4632186,-0.25324664,-0.32586142,0.015323123,-0.16359042,0.09207512,-0.23560233,-0.007223643,-0.16788584,-0.4241453,-0.7578961,-0.050454166,-0.72843915
405,-0.57067144,-0.6420619,-0.16919665,-0.64558685,-0.3567564,-0.60543925,-0.576582,-0.12167907,-0.65159935,-1.1086283,-0.33262393,-0.48360717,0.058534127
406,-0.9213124,-0.76516503,-0.18618111,-0.0994116,0.03866571,-0.35661498,-0.83640385,0.24793847,0.11927253,-0.55162156,-0.20206758,-0.2622908,-0.7417867
407,-0.988125,-1.0690217,-0.18278423,0.5197767,-0.57605654,-0.68607676,-0.95317775,0.031365693,-0.61150944,-1.9026715,-0.59208405,0.113254346,-0.60831094
408,0.1120235,-0.6546323,-0.3125456,0.48658895,-0.04200949,0.47279924,1.1137196,-0.05920111,-0.5233116,-0.66690487,-0.41855976,-0.4307392,-0.0050003547
409,-0.5646432,0.3267252,0.080814764,-0.4564168,1.4067353,-0.10779069,-0.48433068,-0.020611778,-0.24251036,-0.12048553,-0.9876092,-0.5496011,-1.203613
410,2.3173442,0.5954715,-0.3690699,3.0325623,2.548687,0.8529475,0.34301215,0.70943534,0.13759933,2.5910249,-0.20763136,0.4202534,0.26729026
411,0.66460955,0.79486394,-2.1862726,-1.4051119,0.73065436,0.10186682,1.6246054,0.39179528,-2.0536008,0.45593104,-0.9380309,0.4311916,-0.35737643
412,-0.6389912,-0.6238565,0.20038547,-0.82195604,-0.787971,-1.1053916,-0.15123323,-0.024549462,-0.6584719,-0.19283168,-0.61852586,0.043979026,0.41945267
413,0.17732908,-1.6975414,-1.0388016,-0.9499659,0.055709776,-1.6064962,-0.38069388,-0.062876284,-0.36352465,-1.1556826,-1.2355012,-0.62981457,0.20322189
414,-0.15020369,-0.22333778,-0.051664103,0.3396147,0.40113598,-0.12219024,0.013126,0.3760445,-0.1833319,0.0153841125,0.532794,-0.32318014,-0.7177611
415,1.6040057,-0.18779393,0.34101686,1.667124,-0.0505315,1.2100564,2.5354414,-1.1491528,1.0562313,-1.1027464,-0.00044889614,0.53692764,-0.45347905
416,-0.33908764,0.27904442,0.5108616,-0.1766442,-0.32834962,-0.44986647,0.98818773,0.21591194,-0.10064932,0.6265033,-0.57555795,0.30357918,0.9053045
417,-0.5988031,-2.3867455,-1.3506365,-1.3008076,-0.9703424,-1.3012257,-0.5447611,-0.26711097,-0.56569237,-1.1321554,-1.3071144,-0.76836526,-0.14781944
418,0.1120235,-1.1123679,0.7078815,0.8279484,0.2591022,0.010861619,-0.1906444,0.44167265,0.32888553,-0.029905789,-1.2960969,0.54421973,0.118331276
419,4.537735,2.1949456,0.095081724,2.2834675,2.3668838,2.8573654,3.0317302,-0.9837699,4.0114307,3.002751,-0.10786868,1.7547146,1.3698003
420,1.0815607,-1.0040025,0.9456641,0.14001419,1.6794401,0.32880375,-0.14539453,0.6648083,0.87869006,-0.12872005,1.0065428,0.25618026,-0.24045166
421,2.9251888,1.0419371,-0.08291554,0.6288221,0.98631513,3.0819983,2.2347486,-1.3775386,2.3162,1.049993,0.3895676,1.3609391,-0.5816158
422,0.12709399,0.02460236,-0.6685401,0.46288344,0.19092596,-0.8191286,-0.37952614,0.12692022,-0.31541672,0.3618222,-0.14367528,-0.36510992,-1.4892511
423,-0.44417945,-0.051253457,0.13244757,0.69045645,1.6112639,0.61679476,0.8772526,-0.41674307,0.6610591,0.72649395,0.33448055,0.25618026,0.3794099
424,-0.29739252,0.69950235,2.5014417,0.61459875,-0.63968766,0.96814394,0.35177022,0.56767863,0.06543749,-0.11225098,0.103665695,0.27076453,-0.18812914
425,-0.37465408,-0.08246271,0.10527241,-0.05768989,-0.37550485,-0.78572166,-0.22450882,-0.0017108807,0.014466016,-0.117544614,-0.11172477,-0.49126393,0.74780315
426,0.7098211,0.4394253,-0.27789727,-0.29332277,-1.1441917,-0.07380774,0.16201267,0.27366468,-0.015315065,-0.859828,0.045273397,-0.26447845,-2.3995562
427,0.5139043,0.79052925,0.53803676,1.7619461,2.4236972,0.6974323,0.36928624,0.3497933,0.23725143,1.6617004,0.46118084,0.6827704,-0.8886102
428,-0.04671941,-0.24761166,0.2757965,0.12721321,-0.33857605,-0.3358796,-0.32230693,0.21459937,-0.015315065,0.06773212,0.13010749,0.12492177,1.4125125
429,-0.65154994,-0.12147425,0.77581936,-0.7792861,-1.1271478,-0.8341041,-0.6495657,-0.17601915,-0.44313174,-1.143919,-0.031848513,-0.57876956,-0.8352198
430,0.403387,2.372665,1.4348168,0.04566621,2.679358,1.2330958,1.2304935,0.101981536,1.5774001,1.0147022,2.9566252,1.0218548,-0.073345296
431,-0.44910252,0.29638287,-0.2058831,-0.16398545,-0.104504354,-0.11009462,-0.6554044,0.15920925,0.43197387,-0.13460185,0.3510067,-0.11291133,0.17439112
432,0.26272878,0.032838114,0.8301696,0.71890306,0.49203765,0.73199123,1.353106,0.7356866,0.67251337,0.75002116,1.0506124,0.7775681,2.8647292
433,0.639492,0.59113693,0.17253093,-0.09277406,1.0601728,0.6340742,0.21748026,0.21853705,0.57515216,0.23242258,1.3591,0.62807935,0.2726293
434,0.10699998,-0.46954405,-1.1672041,0.14380707,0.514763,1.1121395,-0.14364292,0.6201811,-0.318853,0.5147491,0.41160244,0.453068,-0.22496845
435,-0.2260587,0.22702901,0.73505664,0.6335632,0.05741417,0.9220653,-0.05868994,0.44692287,0.95886993,-0.58044237,0.27443564,-0.30823126,0.4968686
436,-0.149199,0.18801741,-0.1420215,0.15423751,-0.6095765,-0.60774314,-0.5339596,0.25765142,0.44342813,0.4735765,0.6099159,0.003507661,0.19494638
437,-1.4754055,1.167641,-0.45793268,-3.2351782,-1.1498731,-1.3069854,0.16201267,-0.90764135,-1.2575299,-0.96452403,-0.6256872,-0.76836526,-1.0754762
438,0.12207051,-0.41744196,-0.019733308,0.07743159,0.6567968,0.07537164,-0.25282648,0.49680024,0.49497226,0.10302295,0.25074816,0.18799877,0.3633928
439,0.32301086,1.0636102,1.3804666,0.47710672,0.8670069,0.79534924,-0.7167106,-0.5007471,0.6209692,1.0852839,0.6980552,0.7885064,1.3831478
440,0.63446844,0.61281,0.6875001,0.19595921,-0.76354116,0.2596859,-0.21867013,-0.15265553,0.34205788,0.8676572,-0.53203917,-3.3023832,-0.16517131
441,0.36319897,0.3223906,0.8029945,0.37280244,0.59998333,0.38064212,-0.18684925,0.7173107,0.5808792,0.5029855,0.8908599,0.53328156,1.855652
442,-0.6324606,-0.72008497,-0.36071357,0.4344368,-0.60503143,-1.289706,-0.5707433,0.27366468,-0.47463098,-1.5791724,-0.24382357,0.16794538,-0.92331386
443,-0.08489809,-0.40699553,1.8152692,0.89432395,-0.09143724,0.12260216,-0.024241656,0.3760445,-0.22721891,0.38534942,0.032052487,-0.008524365,0.5075467
444,0.09695296,-0.2606155,-0.014298284,-0.4696919,0.34432247,-0.7004763,-0.21516693,0.011939767,0.019620428,0.25006798,-0.2732401,-0.4110504,1.2950538
445,1.7597346,-0.47604603,-0.9368948,-0.0994116,-1.3941714,0.3057645,2.6171832,-2.393462,1.0734125,-2.2555795,-0.4653838,-0.26447845,-1.374462
446,-1.3046062,-0.32346743,-2.7433634,-0.6939461,-0.67718464,-0.8122168,0.8013495,-0.3589903,-1.2518027,-1.173328,-1.2905883,0.06585546,-0.5068693
447,-1.2443241,0.018967351,-2.6006935,-0.5024055,-2.297506,-0.64806193,1.2217355,0.078066655,-1.1716229,-1.5850542,-0.7545909,-0.29000092,-0.30558786
448,-0.62743706,-0.80764425,-0.51228297,-0.6654995,-0.52668566,-1.0247542,-0.47732425,-0.09674039,-0.64014506,-1.2850822,-1.3677101,-0.11666678,-0.39208016
449,0.10699998,-0.12450849,-0.21947068,-0.11553136,-0.9834095,-0.86578315,0.07735162,0.20121124,0.13759933,-0.13107276,0.96247315,-0.5678314,0.15356888
450,-1.7014633,-0.06859193,-0.15628844,-1.409853,-1.2691815,-0.22241113,-0.3261021,-6.178891,0.16165328,-0.944526,1.1001909,-0.19374469,-1.4225132
451,0.3029168,-0.17999162,-0.228982,0.04424387,-0.013034583,-1.2551471,0.28170586,0.554553,-1.2174399,2.3498712,0.7476336,0.7739221,-0.23724823
452,-0.24213392,-0.58094376,-2.328942,0.016745465,-0.18461142,-0.88248664,-0.35821488,-0.35636523,-0.34462512,0.7676665,-0.21578425,0.17633137,1.1242049
453,0.31296387,0.24436747,0.97283924,-1.5805328,-0.18063447,-0.28058532,0.62035006,0.15080886,0.23381515,-0.0287294,1.4141871,0.14935045,-0.75513434
454,-0.19390821,-0.2970263,-0.8084921,-1.7132837,-0.5681027,0.009709656,0.50065684,-0.77113485,-1.4407979,0.22065899,-1.5439887,-0.26958293,-2.0017984
455,-0.3345665,-5.7244015,-0.71134096,-0.7792861,-0.09939113,-0.24314651,-0.19531536,0.15947177,-0.55423814,-0.17283356,-1.0757486,-0.69544387,-0.22336675
456,0.46366915,-0.111071184,-0.21947068,0.43917793,0.7420171,0.674393,-0.46973395,0.281015,-0.42194137,0.87353903,-0.8025167,0.86507386,-0.23377788
457,-0.9630075,0.26170596,-0.8859413,-1.6137205,-2.002076,-0.40626463,1.6070892,-0.36949086,-1.4866151,-1.9908985,-0.77056617,-0.6772135,-0.62699753
458,-0.9630075,1.4537258,0.04209019,0.3490969,-0.84989774,0.19632785,0.1007064,-0.8446383,0.21777917,0.932357,-0.9380309,-0.220361,-1.2997155
459,-1.0986422,-0.7343892,-1.3778117,-1.7038014,-1.023179,-1.612256,-0.558774,-0.2802366,-0.37383348,-0.7045484,-0.70666516,-0.5641853,-0.52555597
460,0.074849494,1.089618,0.66032493,1.2925767,-0.26130965,0.33456358,-0.43674535,0.45479828,0.701149,2.0969536,1.0175602,1.4885516,0.47284296
461,0.15221153,0.10565971,0.27715528,0.51503557,0.19092596,-0.20340373,-0.08379631,0.26841444,0.38615683,-0.061667513,0.3014283,-0.11447914,0.5102162
462,-0.28483376,-0.65419877,0.23843063,-0.72239274,-1.2521375,-0.8945823,-1.4231925,-0.17313151,-0.98262745,-0.8945306,-0.822348,0.10195153,0.097776
463,-1.0484072,-0.019177292,-7.4514585,-0.89781374,-0.9669336,-0.7148759,1.6216859,-0.6608796,-1.8187886,0.3265314,-1.4558494,-0.14882511,-0.30211747
464,-0.47120595,0.27904442,0.08489103,0.7947607,0.1625192,-0.3649091,-0.63496894,0.0759403,0.04653796,1.291147,0.7366162,0.21169822,-0.30905822
465,1.1267723,0.24436747,1.8967944,-1.049529,-0.4576572,-0.97176385,-1.7034498,0.31330407,0.9302343,-1.2674369,0.36753276,0.42754552,-0.7604733
466,1.2724541,0.816537,0.8981075,1.9089203,0.81587464,2.3620207,-0.76633954,1.4392201,1.4055861,0.86177534,1.4858004,2.1740127,4.1460967
467,-0.8489738,-0.90864086,-0.45045948,-1.134869,-0.5299808,-1.8599283,-0.5313322,-0.1668312,-0.3320254,-1.0615739,-0.34915006,-0.35125488,-0.13046761
468,0.049731947,0.08832125,-0.45256558,-0.64463866,-0.37493673,-0.46633956,-0.108610764,0.04764146,0.12671778,0.1512537,0.08548696,-0.09099845,0.038245797
469,-0.8032599,-0.36963114,-0.5455725,-0.47869998,0.077298924,-0.355463,-0.99988735,0.105656706,-0.4316775,-0.6863148,-0.485766,-0.6152303,0.6864042
470,0.07836598,1.566426,0.64673734,1.9326258,2.0316842,2.0221913,0.29338327,1.1005789,2.0985692,3.3909502,1.3150305,1.8531586,-0.44814
471,0.8253617,0.5868023,0.12701255,0.065578826,1.5487691,1.0833404,0.7400433,-0.18888225,0.9989599,0.7088485,0.8633164,0.081898145,-0.6163195
472,0.8354088,0.70817155,0.5652119,0.85639507,1.0601728,1.4289296,-0.34069884,1.0428262,1.6117629,2.473389,1.155278,1.3973999,-0.29651147
